coord_x,coord_y,garage,rooms,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist
-43.96405015,-19.9027163,0,2,57,"RUA MONTE HERMON,N. (35) BAIRRO BOA ESPERANÇA II, SOBRÁLIA, SOBRALIA",36,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,5,117,"PRAÇA SÃO GERALDO,N. 23, CENTRO, SOBRALIA",228,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,57,"RUA MONTE HERMON,N. (33) BAIRRO BOA ESPERANÇA, CENTRO, SOBRALIA",26,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,70,"RUA MONTE HERMON,N. (39) B.BOA ESPERANÇA II-, SOBRÁLIA, SOBRALIA",28,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,50,"RUA MONTE MORIÁ,N. 53 BAIRRO BOA ESPERANÇA II, SOBRÁLIA, SOBRALIA",20,Casa,0.8,0.09,0.11
-42.6575907,-19.5507019,0,2,0,"RUA PERNAMBUCO,N. 156A, ALVORADA, TIMOTEO",19,Casa,134.02,130.63,130.54
-42.6767436,-19.5739178,0,2,69.35,"RUA PIONEIRA,N. 344 CASA B, ANA MOURA, TIMOTEO",32,Casa,131.5,128.08,127.99
-42.6672042,-19.5317584,0,0,0,"LOTE 295 (AV. BELO HORIZONTE), CACHOEIRA DO VALE, TIMOTEO",71,Terreno,133.53,130.18,130.08
-42.6490133,-19.539063,0,1,47.83,"RUA DOZE DE OUTUBRO,N. 70, CENTRO, TIMOTEO",34,Apartamento,135.2,131.82,131.73
-43.96405015,-19.9027163,0,3,69.96,"RUA ANTONIO OSVALDO,N. 250 CENTRO, TRES CORACOES",45,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA JOSE ANTONIO DE SOUZA,N. 111 BAIRRO SITIO TAPERA, TRES CORACOES, TRES CORACOES",36,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA NUNCIO BORDON,N. 635 POSSUI CONSTRUÇÃO, PARQUE DOS GIRASSOIS, UBERABA",42,Terreno,0.8,0.09,0.11
-48.3191112,-18.9584522,1,2,121.73,"ALAMEDA JARDIM HOLANDA,N. 550 CASA 55, JARDIM HOLANDA, UBERLANDIA",66,Casa,463.25,460.82,460.84
-48.3389766,-18.9183296,0,2,120,"RUA ALICE FERREIRA RODRIGUES,N. 120, LUIZOTE DE FREITAS, UBERLANDIA",114,Casa,466.35,463.99,464.02
-48.2706049,-18.9695316,1,2,61.82,"RUA LUIZ FUAD ADIB,N. 105 BAIRRO GÁVEA SUL, UBERLÂNDIA, UBERLANDIA",61,Apartamento,458,455.57,455.59
-43.9349832,-19.8797574,0,0,60.38,"RUA DEZOITO,N. 765, CENTRO, UNIAO DE MINAS",34,Casa,0.74,0.15,0.05
-43.96405015,-19.9027163,0,2,0,"RUA SÃO SALVADOR,N. 604 BAIRRO JARDIM PLANALTO, VARGEM GRANDE DO RIO, VARGEM GRANDE DO RIO PARDO",27,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,1,0,"AVENIDA BELO HORIZONTE,N. 3909 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",17,Casa,0.8,0.09,0.11
-44.7430306,-17.6077387,0,2,51.84,"RUA AMETISTA,N. 1569, VARZEA DA PALMA, VARZEA DA PALMA",31,Casa,259.79,253.8,253.8
-44.7346417,-17.6040966,2,2,58.74,"RUA PADRE ROLIM,N. 325 BAIRRO JARDIM ITÁLIA, VARZEA DA PALMA, VARZEA DA PALMA",31,Casa,259.9,253.91,253.91
-43.96405015,-19.9027163,0,3,185.25,"RUA POÇOS DE CALDAS,N. 190 BAIRRO PLANALTO, VARZEA DA PALMA, VARZEA DA PALMA",157,Casa,0.8,0.09,0.11
-44.7310999,-17.5980057,1,2,146.93,"RUA SALVADOR ROBERTO,N. 1746, CENTRO, VARZEA DA PALMA",46,Casa,260.43,254.44,254.44
-44.7124028,-17.6291416,0,2,47.86,"RUA TRINTA E CINCO,N. 1254 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",17,Casa,256.54,250.55,250.55
-44.713173,-17.6301928,0,2,0,"RUA TRINTA E CINCO,N. 858 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",18,Casa,256.45,250.46,250.46
-44.7109272,-17.6303916,0,2,0,"RUA TRINTA E SETE,N. 211 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",25,Casa,256.36,250.37,250.37
-44.7139559,-17.6271691,0,2,47.99,"RUA TRINTA,N. 362 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",21,Casa,256.8,250.81,250.81
-44.710953,-17.63205305,0,2,44.71,"RUA VINTE E SEIS,N. 209 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",25,Casa,256.18,250.2,250.2
-44.710663,-17.63202885,0,2,44.71,"RUA VINTE E SETE,N. 192 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",24,Casa,256.18,250.19,250.19
-44.72327345,-17.6112834,0,2,0,"RUA VINTE E SETE,N. 210, VARZEA DA PALMA, VARZEA DA PALMA",17,Casa,258.77,252.78,252.78
-43.96405015,-19.9027163,0,0,0,"RUA MANIÇOBA BAIRRO SÃO DAMIÃO 2ª SEÇÃO, VESPASIANO, VESPASIANO",72,Terreno,0.8,0.09,0.11
-43.9794726,-19.8119678,1,3,74.3,"RUA TENENTE RICARDO GUIMARÃES,N. 36 BL. 11, RIO BRANCO, BELO HORIZONTE",120,Apartamento,2.91,0.08,0.11
-43.9824029,-19.9426375,2,3,127.75,"RUA MACHADO NUNES,N. 79, SALGADO FILHO, BELO HORIZONTE",227,Apartamento,2.49,0.12,0.09
-43.9693429,-19.8358615,1,3,0,"RUA GRACA ARANHA,N. 26, SANTA BRANCA, BELO HORIZONTE",159,Apartamento,0.32,0.04,0.12
-44.0996444,-19.9327809,1,2,57.3,"RUA TAYLANDIA,N. 195, GRANJA VERDE, BETIM",66,Apartamento,8.87,6.01,6
-45.2498589,-19.7410561,2,4,222.53,"RUA PEDRO SIMAO VAZ,N. 435 BAIRRO JARDIM DOS ANJOS, CENTRO, BOM DESPACHO",424,Apartamento,129.93,127,127.02
-43.9371357,-19.9286218,0,0,0,"AVENIDA JOÃO PINHEIRO,N. S/N BAIRRO EUROPEU, EUROPEU, CAETE",682,Terreno,0.5,0.12,0.04
-44.4375398,-18.7832653,0,2,0,"RUA ATHENAS,N. 56 BAIRRO LOURDES, CURVELO, CURVELO",37,Casa,126.53,120.51,120.51
-43.96405015,-19.9027163,0,2,61.78,"RUA DEZESSEIS,N. 141 CS 02 BAIRRO SAO PEDRO, ESMERALDAS, ESMERALDAS",48,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA SABARÁ,N. 78, QUINTAS SAO JOSE, ESMERALDAS",14,Terreno,0.8,0.09,0.11
-41.8994485,-18.8362747,0,2,85.97,"AVENIDA DR ALTAMIRO COLOMBO RIBEIRO,N. 517, FLORESTA, GOVERNADOR VALADARES",27,Apartamento,237.14,234.31,234.18
-43.7748962,-20.2604081,0,0,0,"(RUA JOSE EDUARDO RODRIGUES), ITABIRITO, ITABIRITO",45,Terreno,39.23,35.16,34.92
-49.4379628,-18.9799553,0,3,90.3,"TRAVESSA JUQUINHA GOUVEIA,N. 74, RESIDENCIAL PORTAL DOS IPES, ITUIUTABA",58,Casa,577.86,574.95,574.96
-43.96405015,-19.9027163,2,3,158.54,"RUA SOL,N. 280 BAIRRO SOLARIUM, LAGOA SANTA, LAGOA SANTA",387,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,72.52,"VIA QUATORZE,N. 495 CASA (R.THEREZINHA RAMOS)B.JD INDUSTRIAL, LAGOA SANTA, LAGOA SANTA",137,Casa,0.8,0.09,0.11
-43.8759773,-19.6590848,0,0,0,"RUA OITO BAIRRO VILLAGE DO GRAMADO, LAGOA SANTA, LAGOA SANTA",117,Terreno,18.21,15.69,15.76
-45.0072871,-21.2392514,1,3,110.5,"RUA DOUTOR DELFINO DE SOUZA,N. 870 BAIRRO JOSÉ MOURA DO AMARAL, LAVRAS, LAVRAS",294,Casa,173.9,168.6,168.56
-43.96405015,-19.9027163,0,2,0,"RUA SÃO JOSÉ,N. (177) BAIRRO SANTA RITA, MANHUMIRIM, MANHUMIRIM",38,Casa,0.8,0.09,0.11
-44.0984987,-19.541619,0,2,96,"RUA DOS COLIBRIS,N. 141 BAIRRO VISTA ALEGRE I, CENTRO, MATOZINHOS",42,Casa,35.32,29.3,29.3
-44.08517435,-19.5458485,0,2,0,"RUA PRESIDENTE PRUDENTE DE MORAIS,N. 190 B CASA 03 BAIRRO PRESIDENTE, MATOZINHOS, MATOZINHOS",49,Casa,34.36,28.35,28.35
-44.831455,-20.7131323,0,2,66.49,"RUA GRANADA,N. 108, CENTRO, OLIVEIRA",40,Casa,118.07,113.08,113.09
-43.96405015,-19.9027163,0,2,0,"RUA ARINO PATRÍCIO DA SILVA,N. 1005, SANTOS DUMONT, SANTOS DUMONT",27,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA IRAY BUENO SARTO,N. 100, IMPERIAL, VARGINHA",63,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"RUA CASTANHEIRAS,N. 59 BAIRRO CIDADE NOVA, VARZEA DA PALMA, VARZEA DA PALMA",34,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,2,2,0,"AVENIDA ANTONIO POLASTRI,N. 420 BAIRRO VILA NATIVIDADE, AIMORES, AIMORES",50,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA BETÂNIA,N. 59 BAIRRO BETEL, AIMORES, AIMORES",14,Casa,0.8,0.09,0.11
-45.9428816,-21.4053352,1,3,0,"RUA CANAVIEIRAS,N. 485, RESIDENCIAL ITAPARICA, ALFENAS",94,Casa,255.75,251.08,251.15
-43.96405015,-19.9027163,0,2,72,"RUA ANTÔNIO JOSÉ SANTANA,N. 107 BAIRRO PEDRO GOMES, ALMENARA, ALMENARA",84,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA JOSIAS THOMAZ TERRA,N. 205 BAIRRO JARDIM DAS ORQUIDEAS, ALTEROSA, ALTEROSA",65,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA JOSE JOAQUIM DE SOUZA,N. 400 LOTEAMENTO MORADA DE FATIMA, FATIMA, ARAGUARI",45,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA AMADOR CARNEIRO DE MELO,N. 125, PARQUE DAS MANGABEIRAS, ARAXA",75,Casa,0.8,0.09,0.11
-46.9351422,-19.5768456,1,2,55.2,"AVENIDA PADRE VICENTE PRIANT,N. 245, URCIANO LEMOS, ARAXA",48,Casa,307.52,304.22,304.23
-43.96405015,-19.9027163,0,2,0,"RUA PROJETADA 22,N. 59 BAIRRO PALMEIRA, BAEPENDI, BAEPENDI",51,Casa,0.8,0.09,0.11
-43.4771117,-19.9408682,1,3,177.78,"RUA SÃO JOÃO DEL REY,N. 141 BAIRRO VILA REGINA, BARÃO DE COCAIS, BARAO DE COCAIS",440,Casa,46.24,41.33,41.33
-43.96405015,-19.9027163,4,3,0,"ESTRADA DE BELMIRO BRAGA A JUIZ DE FORA,N. 3 ÁREA A1, BAIRRO MONTE VERDE, BELMIRO BRAGA, BELMIRO BRAGA",312,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA SARGENTO VILMAR DE OLIVEIRA,N. 27 CS 131 BETANIA, BELO HORIZONTE",97,Casa,0.8,0.09,0.11
-43.9794702,-19.9824817,1,3,0,"AVENIDA SENADOR JOSE AUGUSTO,N. 80, BURITIS, BELO HORIZONTE",255,Apartamento,2.71,0.44,0.1
-43.969003,-19.9682968,2,3,0,"RUA TITO GUIMARAES,N. 12, BURITIS, BELO HORIZONTE",570,Apartamento,4.11,0.22,0.15
-44.0173396,-19.9303513,0,0,0,"RUA CHRISTINA MARIA DE ASSIS CALIFORNIA, BELO HORIZONTE",574,Terreno,1.31,0.04,0.04
-43.96405015,-19.9027163,0,0,0,"AVENIDA BLENDA (RUA ZIRCÔNIO 510),N. 251, APTO DE COBERTURA, CAMARGOS, BELO HORIZONTE",222,Apartamento,0.8,0.09,0.11
-43.9763632,-19.813794,0,2,0,"RUA AUGUSTA ALVARENGA INEZ,N. 37, CANDELARIA, BELO HORIZONTE",71,Apartamento,2.58,0.1,0.07
-43.9258115,-19.8940672,0,3,115.18,"AVENIDA JOSE CANDIDO DA SILVEIRA,N. 135, CIDADE NOVA, BELO HORIZONTE",232,Apartamento,0.41,0.15,0.05
-43.96405015,-19.9027163,1,3,64.33,"DOM JOAO VI,N. 492 304-A BL.01 (ATUAL Nº 870-B.BETÂNIA), CINQUENTENARIO, BELO HORIZONTE",119,Apartamento,0.8,0.09,0.11
-43.8929387,-19.8400679,0,2,0,"RUA ANTONIO MARIANO DE ABREU,N. 810, CONJUNTO PAULO VI, BELO HORIZONTE",101,Apartamento,2.33,0.16,0.08
-43.9214523,-19.8725818,0,3,0,"RUA JOSÉ SÉRGIO DE PAULA,N. 283, FERNAO DIAS, BELO HORIZONTE",199,Apartamento,0.54,0.06,0.03
-43.96405015,-19.9027163,0,2,0,"RUA ENGENHEIRO ALFREDO CASTILHO,N. 40 COBERTURA FLORAMAR, BELO HORIZONTE",174,Apartamento,0.8,0.09,0.11
-43.9318752,-19.9001415,1,3,0,"RUA ITAQUERA,N. 1120, GRACA, BELO HORIZONTE",255,Apartamento,0.54,0.18,0.03
-43.9707878,-19.9649364,0,3,82,"RUA HAVANA,N. 90, HAVAI, BELO HORIZONTE",164,Apartamento,3.85,0.04,0.04
-43.9382244,-19.8402983,1,3,64.95,"RUA ABDENAGO LISBOA,N. 60, HELIOPOLIS, BELO HORIZONTE",125,Apartamento,1.47,0.16,0.06
-43.9878714,-19.8294471,1,2,0,"RUA PEDRINOPOLIS,N. 348, JARDIM LEBLON, BELO HORIZONTE",146,Apartamento,1.84,0.08,0.03
-44.0042889,-19.935698,1,2,0,"RUA DO GARIMPO,N. 155, JARDINOPOLIS, BELO HORIZONTE",114,Apartamento,0.74,0.01,0.03
-44.0016274,-19.9312454,1,0,100.1,"RUA CRUZ ALTA,N. 750, JOAO PINHEIRO, BELO HORIZONTE",249,Apartamento,0.43,0.07,0.08
-44.0339796,-20.0129717,0,2,82.86,"RUA VICENTE SURETTE,N. 630, MANGUEIRAS (BARREIRO), BELO HORIZONTE",90,Apartamento,4.44,0.1,0.13
-43.9754671,-19.9130638,1,3,90.36,"RUA CASTIGLIANO,N. 1089, PADRE EUSTAQUIO, BELO HORIZONTE",151,Apartamento,1.15,0.13,0.03
-43.990361,-19.9131867,3,3,0,"RUA OLINTO MAGALHÃES,N. 998, PADRE EUSTAQUIO, BELO HORIZONTE",294,Casa,2.32,0.11,0.04
-43.9916315,-19.8800841,1,3,0,"RUA GUSTAVO LADEIRA,N. 11, PAQUETA, BELO HORIZONTE",224,Apartamento,3.24,0.03,0.03
-43.9440604,-19.8279286,1,0,0,"RUA OSORIO DUQUE ESTRADA,N. 454, (Nº 560), PLANALTO, BELO HORIZONTE",147,Apartamento,2.47,0.19,0.11
-43.9474984,-19.83275555,1,0,60.98,"RUA OSÓRIO DUQUE ESTRADA,N. 454, PLANALTO, BELO HORIZONTE",163,Apartamento,2,0.14,0.07
-43.9446754,-19.8304736,1,2,47.17,"RUA SENADOR CAMPOS VERGUEIRO,N. 385, PLANALTO, BELO HORIZONTE",72,Apartamento,2.34,0.08,0.02
-43.8929387,-19.8400679,0,2,0,"RUA ANTONIO MARIANO DE ABREU,N. 810, RIBEIRO DE ABREU, BELO HORIZONTE",108,Apartamento,2.33,0.16,0.08
-43.968237,-19.8160539,0,3,115.43,"RUA ERICO VERISSIMO,N. 605, SAO JOAO BATISTA (VENDA NOVA), BELO HORIZONTE",240,Apartamento,2.12,0.01,0.01
-43.9194755,-19.9485129,4,4,0,"RUA PROFESSOR ESTEVAO PINTO,N. 1484, SERRA, BELO HORIZONTE",2,Apartamento,1.81,0.08,0.07
-43.96405015,-19.9027163,0,3,139.73,"ATALAIA (ANTIGA RUA 3.351),N. 283 CS 03, SERRANO, BELO HORIZONTE",217,Casa,0.8,0.09,0.11
-43.9288573,-19.8915469,1,3,0,"AVENIDA CRISTIANO MACHADO,N. 1837, 14 E 15, SILVEIRA, BELO HORIZONTE",277,Apartamento,0.11,0.04,0.05
-43.96405015,-19.9027163,1,2,0,"AVENIDA BELO HORIZONTE,N. 1000, AMORAS, BETIM",104,Apartamento,0.8,0.09,0.11
-44.2092822,-19.93517875,0,2,57.43,"RUA SETE,N. 118 CASA 01, BOM REPOUSO, BETIM",112,Casa,20.01,15.95,15.98
-44.2011903,-19.9673078,0,0,0,"RUA EDMEIA MATTOS LAZZAROTTI,N. 1210, CENTRO, BETIM",359,Terreno,19.58,14.52,14.52
-43.96405015,-19.9027163,1,2,0,"RUA ACHILES DO PINHO ANGELO,N. 275, CONJUNTO HABITACIONAL BUENO FRANCO, BETIM",71,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,99.01,"RUA POUSO ALTO,N. 295 CS 04, MARIMBA, BETIM",104,Casa,0.8,0.09,0.11
-44.2031966,-19.9793594,1,2,44.95,"RUA NOVE,N. 149, MORADA DO TREVO, BETIM",62,Apartamento,19.77,14.7,14.71
-44.2054258,-19.9272955,1,2,0,"RUA SAVASSI,N. 66, RESIDENCIAL TAQUARIL, BETIM",63,Apartamento,19.47,15.83,15.86
-43.96405015,-19.9027163,0,2,0,"RUA DAS VIOLETAS,N. 710 BAIRRO JARDIM BELVEDERE, BOA ESPERANÇA, BOA ESPERANCA",61,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,76.66,"RUA ROMEU RIBEIRO RESENDE,N. 324 BAIRRO GAMELEIRA, BOM DESPACHO, BOM DESPACHO",55,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,2,3,0,"RUA TARGINO CANDIDO DE OLIVEIRA,N. 98 BAIRRO CERVO, BORDA DA MATA, BORDA DA MATA",211,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA DEJANIRA NUNES DA SILVEIRA,N. 1197 BAIRRO BELA VISTA, BRASILANDIA DE MINAS, BRASILANDIA DE MINAS",82,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA MINAS GERAIS,N. 146 BAIRRO SANTA LUZIA, BUENÓPOLIS, BUENOPOLIS",71,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,315,"RUA JOAQUIM LUCIO,N. 224 BAIRRO SÃO JOSE MUNICÍPIO DE BRUGRE, BUGRE, BUGRE",39,Terreno,0.8,0.09,0.11
-42.2584282,-19.4187646,1,2,73.65,"RUA CHICO CHUMBO,N. 26, CENTRO, BUGRE",103,Apartamento,178.22,174.87,174.78
-43.96405015,-19.9027163,0,0,38.15,"AV. 19-A,N. 572, CAMPINA VERDE, CAMPINA VERDE",49,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,0,"AVENIDA 19-A,N. 632 BAIRRO GILMA TEIXEIRA, CAMPINA VERDE, CAMPINA VERDE",49,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,56.77,"AVENIDA RIO BRANCO,N. 949 BAIRRO ALVORADA, CAMPINA VERDE, CAMPINA VERDE",21,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA BARBARA CAROLINA DE JESUS,N. 25 BAIRRO JARDIM DONA MARIETA, CAMPO BELO, CAMPO BELO",88,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"RUA DAS FLORES,N. 284 BAIRRO CORREGO DO OURO, CAMPOS GERAIS, CAMPOS GERAIS",64,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,0,"AVENIDA NORUEGA,N. 199 BAIRRO JARDIM AEROPORTO, CAPELINHA, CAPELINHA",75,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,71.62,"RUA EDUARDO MAGALHAES VALADARES,N. 300 BAIRRO CIDADE NOVA, CAPIM BRANCO, CAPIM BRANCO",67,Apartamento,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,60,"AVENIDA 103,N. 1306, CAPINOPOLIS, CAPINOPOLIS",75,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"AVENIDA RIO BRANCO,N. 210 BAIRRO SAO JOAO, CAPINOPOLIS, CAPINOPOLIS",83,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,4,554.5,"RUA DEZ,N. 491 Nº 491A, Nº 521, BAIRRO ISAAC LUIZ, CAPINOPOLIS, CAPINOPOLIS",180,Outros,0.8,0.09,0.11
-42.137293,-19.7895442,0,3,0,"TRAVESSA DO PORTUGUES,N. 57, CENTRO, CARATINGA",120,Casa,185.08,181.38,181.2
-43.96405015,-19.9027163,0,2,0,"RUA CINCO,N. 510 BAIRRO RESIDENCIAL VITÓRIA, CARMO DO PARANAIBA, CARMO DO PARANAIBA",55,Casa,0.8,0.09,0.11
-46.3267528,-18.9933624,0,2,0,"RUA PROFESSORA CHIQUINHA DE OLIVEIRA,N. 930 BAIRRO SANTA CRUZ, CARMO DO PARANAIBA, CARMO DO PARANAIBA",68,Casa,262.14,259.82,259.81
-46.3058308,-18.9986981,5,4,0,"RUA PATOS DE MINAS,N. 1426, JUSCELINO KUBITSCHEK, CARMO DO PARANAIBA",130,Casa,259.88,257.55,257.54
-43.96405015,-19.9027163,0,0,0,"RUA PEDRO ANTONIO GONÇALVES,N. 205 BAIRRO CORAÇAO EUCARISTICO, CARMO DO RIO CLARO, CARMO DO RIO CLARO",62,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,3,57.38,"RUA SEBASTIÃO FERREIRA,N. 45 CORAÇÃO EUCARÍSTICO, CARMO DO RIO CLARO, CARMO DO RIO CLARO",64,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA ITAMEMBE,N. 80 CASA 01 BAIRRO CACHOEIRINHA, CLÁUDIO, CLAUDIO",85,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"AVENIDA PEDRO MORAIS DE BARROS,N. 240, CENTRO, COMENDADOR GOMES",34,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,3,0,"RUA SETE DE SETEMBRO,N. 464 BAIRRO JACUTINGA, CENTRO, CONCEICAO DA APARECIDA",152,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,0,213.11,"RUA AGLIMAR DORISTO DE OLIVEIRA,N. 110, CONC. DAS ALAGOAS, CONCEICAO DAS ALAGOAS",69,Casa,0.8,0.09,0.11
-44.0412446,-19.8716483,1,0,0,"ALAMEDA DAS COTOVIAS,N. 520, CABRAL, CONTAGEM",148,Apartamento,3.96,2.11,2.21
-44.1020646,-19.8804601,1,2,0,"AVENIDA DAS TULIPAS,N. 150, GRANJA OURO BRANCO, CONTAGEM",116,Apartamento,8.78,8.4,8.38
-44.0393021,-19.8864229,1,0,0,"AVENIDA DAS AMERICAS,N. 105, KENNEDY, CONTAGEM",176,Apartamento,2.55,2.08,2.15
-43.96405015,-19.9027163,1,0,62.06,"RUA DEZ,N. 401, PARQUE DAS MANGUEIRAS, CONTAGEM",65,Apartamento,0.8,0.09,0.11
-44.0457851,-19.9689409,1,2,63.25,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",122,Apartamento,3.38,0.56,0.59
-44.0457851,-19.9689409,0,0,0,"VIA ARTERIAL,N. 615 BL. 13, PARQUE DAS MANGUEIRAS, CONTAGEM",128,Apartamento,3.38,0.56,0.59
-44.0457851,-19.9689409,0,0,0,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",119,Apartamento,3.38,0.56,0.59
-44.0457851,-19.9689409,1,2,0,"VIA ARTERIAL,N. 615, PARQUE DAS MANGUEIRAS, CONTAGEM",120,Apartamento,3.38,0.56,0.59
-44.014852,-19.8861155,0,0,245.71,"RUA DE PARIS,N. 96 LJ 02, PARQUE RECREIO, CONTAGEM",182,Loja,1.9,0.09,0.09
-44.052234,-19.9466334,0,2,0,"RUA SALERNO,N. 447, SANTA CRUZ INDUSTRIAL, CONTAGEM",135,Apartamento,5.13,3.03,3
-44.0498259,-19.9712168,1,0,64.23,"RUA SETE,N. 201, SANTA MARIA, CONTAGEM",116,Apartamento,3.75,0.34,0.27
-43.96405015,-19.9027163,2,2,0,"RUA ALCIDES DAYRELL,N. 193, CENTRO, COROMANDEL",26,Casa,0.8,0.09,0.11
-42.630416,-19.4877396,0,0,0,"RUA BRAUNAS SURINAN, CORONEL FABRICIANO",66,Terreno,138.52,135.22,135.12
-43.96405015,-19.9027163,0,2,0,"ALAMEDA D,N. 14A BAIRRO GRAMINHA, CRISTINA, CRISTINA",69,Casa,0.8,0.09,0.11
-44.8415225,-20.165729,0,3,0,"RUA VICENTE LUIZ QUADROS,N. 204 BAIRRO SANTA LUCIA, DAVANUZE, DIVINOPOLIS",59,Casa,89.04,84.11,84.13
-44.9394917,-20.1967302,0,0,0,"RUA ANGICO,N. 694, JARDINOPOLIS, DIVINOPOLIS",44,Casa,99.8,94.89,94.91
-44.8632685,-20.1675715,3,5,0,"RUA CHILE,N. 1381F, SANTA ROSA, DIVINOPOLIS",189,Casa,91.3,86.37,86.39
-43.96405015,-19.9027163,1,2,0,"AVENIDA UM,N. 452 CS 01, POUSADAS DO LAGO, ESMERALDAS, ESMERALDAS",126,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,97.2,"RUA BUZIOS,N. 69 CS 03, BAIRRO SAO PEDRO, ESMERALDAS, ESMERALDAS",63,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,0,"RUA CLARISSE LISPECTOR,N. 281 CASA 01 BAIRRO SÃO PEDRO, ESMERALDAS, ESMERALDAS",65,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,1,2,98.22,"RUA COLETORA I,N. 15 CS 02, BAIRRO VALE DO PALMITAL, ESMERALDAS, ESMERALDAS",46,Casa,0.8,0.09,0.11
-44.3142505,-19.8091465,1,2,0,"RUA DOZE,N. 173 BAIRRO DUMAVILLE, ESMERALDAS, ESMERALDAS",86,Casa,32.35,31.32,31.27
-43.96405015,-19.9027163,0,0,0,"RUA JOVIANO NAVES,N. 577 CS 01, BAIRRO SANTA CECILIA, ESMERALDAS, ESMERALDAS",100,Casa,0.8,0.09,0.11
-43.96405015,-19.9027163,0,2,0,"RUA MACHADO DE ASSIS,N. 180 BAIRRO SÃO PEDRO (ANTIGA RUA DEZ), ESMERALDAS, ESMERALDAS",160,Casa,0.8,0.09,0.11
-44.1780007,-19.7771619,1,0,0,"RUA MANGABEIRAS,N. 136 BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",91,Casa,21.46,18,17.99
-42.36181,-21.1460263,0,3,61.2,"ALAMEDA DOS OITIS,N. 370, MURIAÉ, MURIAE",96,Casa,211.31,207.8,207.8
-43.96405015,-19.9027163,1,2,0,"RUA MANGABEIRAS,N. 40 CS 03, BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",94,Casa,0.8,0.09,0.11
-43.969003,-19.9682968,2,3,0,"RUA TITO GUIMARAES,N. 12, BURITIS, BELO HORIZONTE",621,Apartamento,4.11,0.22,0.15
