coord_x,coord_y,size,address,type,price,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.9566226,-19.8353662,75,"Rua Rosa Maria Savassi, Itapoã, Belo Horizonte",1,350,0.08,0.08,0.07,8,Itapoã
-43.9441537,-19.9504586,68,"Luiza Carvalho Torres, Santo Antônio, Belo Horizonte",1,220,0.08,0.12,0.09,2,Santo Antônio
-43.9263305,-19.9122959,72,"Rua Pouso Alegre, Floresta, Belo Horizonte",3,280,0.11,0.08,0.01,3,Floresta
-43.9979335,-19.8905729,67,"Rua Desembargador JosÃ© Burnier, Castelo, Belo Horizonte",3,320,0.02,0.11,0.02,8,Castelo
-43.9150754,-19.9216583,72,"Rua JoÃ£o Ribeiro, Santa Efigênia, Belo Horizonte",3,350,0.06,0.02,0.03,3,Santa Efigênia
-43.9753733,-19.9284249,85,"Rua Marcilio Dias, Nova Suissa, Belo Horizonte",1,340,0.11,0.09,0.06,7,Nova Suissa
-43.9808524,-19.9044145,75,"Rua Vila Rica, Jardim Montanhês, Belo Horizonte",1,330,0.08,0.02,0.02,5,Jardim Montanhês
-43.9729392,-19.9794951,70,"Rua Pedro NatalÃ­cio de Morais, Buritis, Belo Horizonte",1,290,0.06,0.31,0.14,7,Buritis
-43.9774005,-19.9044714,67,"Rua Francisco Bicalho, Caiçara-Adelaide, Belo Horizonte",1,250,0.09,0.02,0.02,5,Caiçara-Adelaide
-43.9695187,-19.958917,67,"Rua Jamil Farah, Havaí, Belo Horizonte",3,215,0.16,0.02,0.04,7,Havaí
-43.9663435,-19.8332795,73,"Rua SÃ£o JoÃ£o da Lagoa, Santa Branca, Belo Horizonte",1,350,0.03,0.03,0.03,8,Santa Branca
-43.9642275,-19.9042369,86,"Rua Frei Orlando, Caiçaras, Belo Horizonte",3,269,0.12,0.12,0.01,5,Caiçaras
-43.9713798,-19.9728735,65,"Rua Tereza Mota Valadares, Buritis, Belo Horizonte",3,290,0.31,0.17,0.14,7,Buritis
-43.9425196,-19.8323221,110,"Rua Jorge de Lima, Planalto, Belo Horizonte",3,338,0.15,0.06,0.18,6,Planalto
-43.9726817,-19.9380423,74,"Rua Boturobi, Barão Homem de Melo I, Belo Horizonte",3,220,0.07,0.05,0.05,7,Barão Homem de Melo I
-43.9494312,-19.8377797,68,"Rua Vereador Orlando Bonfim, Planalto, Belo Horizonte",1,300,0.12,0.11,0.06,6,Planalto
-43.9955902,-19.9312611,86,"Rua EmÃ­lio Riccaldoni, João Pinheiro, Belo Horizonte",1,240,0.06,0.07,0.11,5,João Pinheiro
-43.9407577,-19.8395479,65,"Rua Coronel Joaquim TibÃºrcio, Heliópolis, Belo Horizonte",1,235,0.03,0.05,0.04,6,Heliópolis
-43.9777414,-19.9551734,69,"Rua EstrelÃ­tzia, Havaí, Belo Horizonte",3,330,0.03,0.03,0.01,7,Havaí
-43.9380917,-19.8404309,75,"Rua Abdenago Lisboa, Heliópolis, Belo Horizonte",1,265,0.13,0.15,0.08,6,Heliópolis
-43.9246275,-19.8896934,90,"Rua TabeliÃ£o Ferreira de Carvalho, Cidade Nova, Belo Horizonte",1,330,0.1,0.1,0.07,4,Cidade Nova
-43.9704281,-19.9334767,66,"Rua Contendas, Alto Barroca, Belo Horizonte",3,300,0.07,0.08,0.08,7,Alto Barroca
-43.9136141,-19.9306788,90,"Rua NÃ­sio Batista de Oliveira, Novo São Lucas, Belo Horizonte",1,320,0.24,0.16,0.1,2,Novo São Lucas
-43.9511698,-19.8564634,65,"Rua Calunga, Jaraguá, Belo Horizonte",3,259,0.15,0.16,0.15,8,Jaraguá
-43.9149622,-19.8510142,75,"Rua JosÃ© Toledo de Oliveira, São Gabriel, Belo Horizonte",3,265,0.23,0.11,0.1,4,São Gabriel
-43.9969018,-19.8884087,105,"Rua Romualdo Lopes CanÃ§ado, Castelo, Belo Horizonte",3,350,0.04,0.09,0.04,8,Castelo
-43.9704281,-19.9334767,66,"Rua Contendas, Alto Barroca, Belo Horizonte",1,295,0.07,0.08,0.08,7,Alto Barroca
-43.8986682,-19.864155,103,"Rua Trucal, Goiânia, Belo Horizonte",3,329,0.15,0.11,0.07,4,Goiânia
-43.8983799,-19.9056813,70,"Rua BelÃ©m, Esplanada, Belo Horizonte",1,350,0.15,0.08,0.06,3,Esplanada
-43.9749112,-19.8410603,120,"Rua Alair Marques Rodrigues, Santa Amélia, Belo Horizonte",3,350,0.06,0.07,0.07,8,Santa Amélia
-43.917445,-19.9009377,65,"Rua SÃ£o Mateus, Sagrada Família, Belo Horizonte",3,240,0.04,0.03,0.03,3,Sagrada Família
-43.9963224,-19.8778849,70,"Avenida Miguel Perrela, Castelo, Belo Horizonte",3,325,0.04,0.04,0.04,8,Castelo
-43.930798,-19.8904339,65,"Rua Agostinho Azzi, Silveira, Belo Horizonte",3,270,0.1,0.03,0.05,4,Silveira
-43.9786896,-19.8200575,82,"Rua Carlos Alberto, Rio Branco, Belo Horizonte",3,350,0.05,0.06,0.07,9,Rio Branco
-43.9815426,-19.9597338,70,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,260,0.26,0.05,0.02,7,Cinqüentenário
-43.9204063,-19.8993739,70,"Rua Alegrete, Sagrada Família, Belo Horizonte",3,300,0.09,0.07,0.03,3,Sagrada Família
-43.9470982,-19.914575,67,"Rua PeÃ§anha, Carlos Prates, Belo Horizonte",1,210,0.12,0.12,0.06,5,Carlos Prates
-43.944905,-19.8749186,88,"Rua Maria JosÃ© Gomes, Santa Cruz, Belo Horizonte",1,320,0.15,0.15,0.13,4,Santa Cruz
-43.9394538,-19.8292586,69,"Rua Alga Vermelha, Jardim Guanabara, Belo Horizonte",3,329,0.22,0.17,0.09,6,Jardim Guanabara
-43.9815426,-19.9597338,69,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,291,0.26,0.05,0.02,7,Cinqüentenário
-43.9776933,-19.9388027,75,"Rua Santos, Nova Suissa, Belo Horizonte",1,315,0.07,0.02,0.07,7,Nova Suissa
-43.9086099,-19.8848214,75,"Rua CarmÃ©sia, Santa Inês, Belo Horizonte",1,347,0.07,0.06,0.04,3,Santa Inês
-43.9673233,-19.979531,100,"Rua Esmeraldo Botelho, Buritis, Belo Horizonte",3,350,0.1,0.22,0.18,7,Buritis
-43.9393239,-19.871893,81,"Rua ClÃ¡udio Gomes de Souza, Palmares, Belo Horizonte",3,350,0.06,0.15,0.11,4,Palmares
-43.9696088,-19.9166519,65,"Rua Ingai, Padre Eustáquio, Belo Horizonte",3,220,0.1,0.02,0.04,5,Padre Eustáquio
-43.9558251,-19.949228,80,"Rua Doutor HelvÃ©cio Arantes, Luxemburgo, Belo Horizonte",1,320,0.17,0.08,0.03,2,Luxemburgo
-43.9022368,-19.82492,74,"Rua Serra da Mantiqueira, Ribeiro de Abreu, Belo Horizonte",1,140,0.16,0.19,0.15,4,Ribeiro de Abreu
-43.9728706,-19.9612402,70,"Rua Barroso Neto, Havaí, Belo Horizonte",1,270,0.04,0.04,0.04,7,Havaí
-43.9796433,-19.9136269,80,"Rua Henrique Gorceix, Padre Eustáquio, Belo Horizonte",3,215,0.09,0.04,0.02,5,Padre Eustáquio
-43.9707554,-19.8221034,66,"Rua Visconde de Taunay, Santa Mônica, Belo Horizonte",1,320,0.03,0.07,0.07,9,Santa Mônica
-43.9746038,-19.94274295,75,"Rua BogotÃ¡, Jardim América, Belo Horizonte",1,295,0.01,0.09,0.1,7,Jardim América
-43.9259491,-19.8995791,70,"Rua SÃ£o LÃ¡zaro, Sagrada Família, Belo Horizonte",3,340,0.12,0.03,0.04,3,Sagrada Família
-43.9065953,-19.8817819,70,"Rua VÃªnus, STA INES, Belo Horizonte",3,289,0.16,0.3,0.16,,STA INES
-43.9722869,-19.9685398,95,"Rua Professor Euclydes Ferreira, Buritis, Belo Horizonte",3,350,0.15,0.09,0.07,7,Buritis
-43.9704281,-19.9334767,87,"Rua Contendas, Alto Barroca, Belo Horizonte",1,300,0.07,0.08,0.08,7,Alto Barroca
-43.9721629,-19.9656838,90,"Rua Havana, Havaí, Belo Horizonte",3,275,0.12,0.08,0.12,7,Havaí
-43.97375795,-19.941473,80,"Rua Indiana, Jardim América, Belo Horizonte",1,340,0.15,0.04,0.03,7,Jardim América
-43.9783482,-19.9812272,75,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,350,0.5,0.36,0.09,7,Buritis
-43.9403554,-19.8765508,78,"Avenida Artur GuimarÃ£es, Santa Cruz, Belo Horizonte",1,310,0.07,0.09,0.05,4,Santa Cruz
-44.0189999,-19.9363405,81,"Rua Lesandro Resende Franco, Camargos, Belo Horizonte",1,270,0.12,0.12,0.12,7,Camargos
-43.9895695,-19.8739131,74,"Rua Professor DomÃ­cio Murta, Ouro Preto, Belo Horizonte",1,349,0.07,0.09,0.1,8,Ouro Preto
-43.96149,-19.8241415,75,"Rua Professor AimorÃ© Dutra, São João Batista, Belo Horizonte",3,340,0.07,0.07,0.03,9,São João Batista
-43.9690355,-19.969514,85,"Rua Ernani Agricola, Buritis, Belo Horizonte",1,305,0.2,0.15,0.19,7,Buritis
-43.9732616,-19.970746,79,"Rua Maria Heilbuth Surette, Buritis, Belo Horizonte",1,345,0.12,0.08,0.06,7,Buritis
-43.9815426,-19.9597338,69,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,336,0.26,0.05,0.02,7,Cinqüentenário
-43.9551685,-19.9148082,87,"Rua Tremedal, Carlos Prates, Belo Horizonte",3,280,0.11,0.04,0.02,5,Carlos Prates
-43.9815426,-19.9597338,69,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,335,0.26,0.05,0.02,7,Cinqüentenário
-43.9373319,-19.8402335,70,"Rua Lila Borja, Heliópolis, Belo Horizonte",1,230,0.16,0.07,0.11,6,Heliópolis
-43.9192665,-19.8745958,70,"Avenida Joaquim JosÃ© Diniz, Dom Joaquim, Belo Horizonte",3,320,0.08,0.05,0.07,4,Dom Joaquim
-43.944905,-19.8749186,108,"Rua Maria JosÃ© Gomes, Santa Cruz, Belo Horizonte",1,350,0.15,0.15,0.13,4,Santa Cruz
-43.9251163,-19.8909955,120,"Rua Afonso Pena JÃºnior, Cidade Nova, Belo Horizonte",1,350,0.07,0.08,0.08,4,Cidade Nova
-43.9751979,-19.8137433,65,"Rua Corretor Juventino de Jesus, Candelária, Belo Horizonte",1,230,0.08,0.16,0.15,9,Candelária
-43.9653881,-19.9623529,80,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",3,320,0.05,0.1,0.12,7,Estoril
-43.9408477,-19.8796588,90,"Rua Itauninha, Santa Cruz, Belo Horizonte",1,310,0.04,0.02,0.05,4,Santa Cruz
-43.9683242,-19.9075934,70,"Rua Marambaia, Caiçaras, Belo Horizonte",1,280,0.1,0.02,0.03,5,Caiçaras
-43.9671945,-19.9154966,68,"Rua Itanhandu, Carlos Prates, Belo Horizonte",1,245,0.17,0.08,0.06,5,Carlos Prates
-44.0070933,-19.875349,80,"Rua Senador VirgÃ­lio Tavara, Santa Terezinha, Belo Horizonte",3,330,0.25,0.04,0.04,8,Santa Terezinha
-43.9647457,-19.9743541,65,"Rua Juruena, Buritis, Belo Horizonte",1,250,0.1,0.2,0.16,7,Buritis
-43.9823814,-19.8695322,84,"Rua Mantena, Ouro Preto, Belo Horizonte",1,298,0.07,0.06,0.09,8,Ouro Preto
-43.9379376,-19.8990562,70,"Rua Professor JoÃ£o Batista Alvarenga, Concórdia, Belo Horizonte",1,290,0.03,0.13,0.01,4,Concórdia
-43.9770367,-19.9012685,78,"Rua Bangu, Caiçara-Adelaide, Belo Horizonte",3,278,0.1,0.01,0.01,5,Caiçara-Adelaide
-43.9679917,-19.9162382,78,"Rua Frederico Bracher Jr, Carlos Prates, Belo Horizonte",1,245,0.07,0.04,0.03,5,Carlos Prates
-43.9685408,-19.9633112,80,"Rua Manila, Havaí, Belo Horizonte",3,240,0.13,0.14,0.11,7,Havaí
-43.9728706,-19.9612402,85,"Rua Barroso Neto, Havaí, Belo Horizonte",3,270,0.04,0.04,0.04,7,Havaí
-43.9385112,-19.8279577,69,"Rua Alga Verde, Jardim Guanabara, Belo Horizonte",3,280,0.14,0.13,0.01,6,Jardim Guanabara
-43.922938,-19.90199165,71,,1,285,0.07,0.07,0.07,3,Sagrada Família
-43.9671757,-19.8140237,65,"Rua Buritis, Candelária, Belo Horizonte",3,259,0.03,0.11,0.01,9,Candelária
-43.9481222,-19.9520334,105,"Avenida Artur Bernardes, Vila Paris, Belo Horizonte",1,290,0.22,0.12,0.02,2,Vila Paris
-43.9721629,-19.9656838,75,"Rua Havana, Havaí, Belo Horizonte",1,280,0.12,0.08,0.12,7,Havaí
-43.92431165,-19.88893525,95,,3,350,0.02,0.02,0.02,4,Cidade Nova
-43.9783482,-19.9812272,70,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,320,0.5,0.36,0.09,7,Buritis
-43.9240147,-19.8408286,70,"Avenida Saramenha, Guarani, Belo Horizonte",3,250,0.19,0.06,0.02,6,Guarani
-43.9645351,-19.9301618,80,"Rua Brumadinho, Prado, Belo Horizonte",1,350,0.06,0.11,0.03,7,Prado
-43.9684342,-19.9521125,80,"Rua Professor Tavares Paes, Jardim América, Belo Horizonte",3,316,0.07,0.04,0.04,7,Jardim América
-43.9442886,-19.8416723,70,"Rua Madre Beatriz, Planalto, Belo Horizonte",3,250,0.27,0.05,0.05,6,Planalto
-43.9664006,-19.9717397,85,"Avenida Professor MÃ¡rio Werneck, Buritis, Belo Horizonte",3,350,0.01,0.01,0.03,7,Buritis
-43.9009934,-19.9127836,70,"Rua BelÃ©m, Pompéia, Belo Horizonte",3,341,0.1,0.05,0.01,3,Pompéia
-43.9391696,-19.8281818,80,"Rua Alga Azul, Jardim Guanabara, Belo Horizonte",1,270,0.11,0.07,0.07,6,Jardim Guanabara
-43.9829639,-19.8258224,84,"Rua dos BororÃ³s, Santa Mônica, Belo Horizonte",1,279,0.05,0.02,0.02,9,Santa Mônica
-43.9696815,-19.9068463,100,"Rua IcaraÃ­, Caiçaras, Belo Horizonte",3,320,0.06,0.06,0.05,5,Caiçaras
-43.9815426,-19.9597338,75,"Rua Julio de Castilho, Cinqüentenário, Belo Horizonte",1,269,0.26,0.05,0.02,7,Cinqüentenário
-43.9260868,-19.9036723,90,"Rua Costa Monteiro, Sagrada Família, Belo Horizonte",1,345,0.14,0.15,0.07,3,Sagrada Família
-43.9821665,-19.8640795,90,"Rua ExpedicionÃ¡rio Celso Racioppi, Ouro Preto, Belo Horizonte",1,340,0.3,0.29,0.09,8,Ouro Preto
-43.9759661,-19.9364063,90,"Rua IÃ§ana, Nova Suissa, Belo Horizonte",1,350,0.06,0.08,0.1,7,Nova Suissa
-43.9783692,-19.9219179,71,"Rua Vereador Geraldo Pereira, Padre Eustáquio, Belo Horizonte",3,350,0.07,0.01,0.15,5,Padre Eustáquio
-43.9387418,-19.8743178,75,"Rua Francisco Nunes, Santa Cruz, Belo Horizonte",3,350,0.16,0.2,0.03,4,Santa Cruz
-43.9721629,-19.9656838,80,"Rua Havana, Havaí, Belo Horizonte",3,230,0.12,0.08,0.12,7,Havaí
-43.957445,-19.9673736,70,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",1,350,0.27,0.2,0.03,7,Estoril
-43.9299346,-19.8924448,95,"Rua Waldir Leite Pena, Silveira, Belo Horizonte",3,340,0.03,0.06,0.07,4,Silveira
-43.9251762,-19.8901469,90,"Rua Doutor PlÃ­nio de Morais, Cidade Nova, Belo Horizonte",1,335,0.11,0.11,0.12,4,Cidade Nova
-43.945326,-19.8312072,78,"Rua OsÃ³rio Duque Estrada, Planalto, Belo Horizonte",3,295,0.06,0.06,0.05,6,Planalto
-43.9451817,-19.950054,110,"Rua Engenheiro Zoroastro Torres, Santo Antônio, Belo Horizonte",3,350,0.12,0.13,0.1,2,Santo Antônio
-43.9723965,-19.9429991,90,"Rua Gama Cerqueira, Jardim América, Belo Horizonte",1,320,0.04,0.04,0.04,7,Jardim América
-43.9822603,-19.8683348,118,"Rua JoÃ£o Afonso Moreira, Ouro Preto, Belo Horizonte",1,350,0.15,0.1,0.02,8,Ouro Preto
-43.939324,-19.8623367,90,"Rua Deputado JosÃ© Raimundo, Dona Clara, Belo Horizonte",1,309,0.04,0.03,0.03,8,Dona Clara
-43.9499566,-19.8960449,70,"Rua Belmiro de Almeida, Aparecida, Belo Horizonte",1,295,0.1,0.03,0.03,5,Aparecida
-44.05278715,-19.9881431,70,"Rua Orion, Vila Piratininga, Belo Horizonte",1,275,0.32,0.2,0.13,1,Vila Piratininga
-43.9783482,-19.9812272,65,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,340,0.5,0.36,0.09,7,Buritis
-43.9969018,-19.8884087,87,"Rua Romualdo Lopes CanÃ§ado, Castelo, Belo Horizonte",1,350,0.04,0.09,0.04,8,Castelo
-43.9652797,-19.9076719,78,"Rua Lunardi, Caiçaras, Belo Horizonte",3,325,0.09,0.09,0.07,5,Caiçaras
-43.9686264,-19.9533615,70,"Rua Professor Arthur Velloso, Jardim América, Belo Horizonte",3,260,0.07,0.07,0.03,7,Jardim América
-43.9513888,-19.9157686,100,"Rua PatrocÃ­nio, Carlos Prates, Belo Horizonte",3,350,0.06,0.08,0.03,5,Carlos Prates
-43.9463206,-19.8723201,65,"Rua Luiz PeÃ§anha, Santa Cruz, Belo Horizonte",3,220,0.06,0.06,0.03,4,Santa Cruz
-43.9429747,-19.950402,95,"Rua CopÃ©rnico Pinto Coelho, Santo Antônio, Belo Horizonte",3,350,0.05,0.22,0.03,2,Santo Antônio
-43.920604,-19.9094931,77,"Rua Alabastro, Sagrada Família, Belo Horizonte",1,319,0.07,0.1,0.01,3,Sagrada Família
-44.008679,-19.922835,65,"Avenida das Castanholas, Conjunto Califórnia I, Belo Horizonte",1,320,0.08,0.11,0.09,5,Conjunto Califórnia I
-43.9144024,-19.9395627,103,"Rua Desembargador MÃ¡rio Mattos, Serra, Belo Horizonte",1,309,0.1,0.02,0.02,2,Serra
-43.9833075,-19.9175805,114,"Rua Professor Raphael Hardy, Padre Eustáquio, Belo Horizonte",3,330,0.14,0.18,0.05,5,Padre Eustáquio
-43.9568059,-19.9351771,90,"Rua Almirante Alexandrino, Gutierrez, Belo Horizonte",3,350,0.04,0.06,0.06,7,Gutierrez
-43.9442219,-19.8593431,90,"Rua Paulino Vaz de Melo, Dona Clara, Belo Horizonte",3,350,0.06,0.07,0.12,8,Dona Clara
-43.9566226,-19.8353662,69,"Rua Rosa Maria Savassi, Itapoã, Belo Horizonte",1,350,0.08,0.08,0.07,8,Itapoã
-43.9169345,-19.9293278,110,"Rua Professor Tancredo Martins, Novo São Lucas, Belo Horizonte",3,340,0.17,0.13,0.07,2,Novo São Lucas
-43.9470623,-19.9164773,80,"Rua Entre Rios, Carlos Prates, Belo Horizonte",3,290,0.09,0.03,0.09,5,Carlos Prates
-43.9489235,-19.8373278,109,"Rua Iracema Souza Pinto, Planalto, Belo Horizonte",3,350,0.1,0.09,0.05,6,Planalto
-43.9858918,-19.9168824,72,"Rua Curupaiti, Padre Eustáquio, Belo Horizonte",3,325,0.19,0.05,0.05,5,Padre Eustáquio
-43.9943384,-19.8895012,95,"Rua Elson Nunes de Souza, Castelo, Belo Horizonte",3,330,0.08,0.07,0.08,8,Castelo
-43.9429747,-19.950402,85,"Rua CopÃ©rnico Pinto Coelho, Santo Antônio, Belo Horizonte",3,250,0.05,0.22,0.03,2,Santo Antônio
-43.9551346,-19.9430687,97,"Rua Doutor Sette CÃ¢mara, Luxemburgo, Belo Horizonte",3,330,0.06,0.14,0.07,2,Luxemburgo
-43.97375795,-19.941473,85,"Rua Indiana, Jardim América, Belo Horizonte",3,325,0.15,0.04,0.03,7,Jardim América
-43.9481222,-19.9520334,105,"Avenida Artur Bernardes, Vila Paris, Belo Horizonte",3,300,0.22,0.12,0.02,2,Vila Paris
-43.9429747,-19.950402,90,"Rua CopÃ©rnico Pinto Coelho, Santo Antônio, Belo Horizonte",1,270,0.05,0.22,0.03,2,Santo Antônio
-43.957445,-19.9673736,78,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",1,295,0.27,0.2,0.03,7,Estoril
-43.8983799,-19.9056813,70,"Rua BelÃ©m, Esplanada, Belo Horizonte",3,329,0.15,0.08,0.06,3,Esplanada
-43.9755225,-19.8423452,102,"Rua Deputado Wilson Tanure, Santa Amélia, Belo Horizonte",1,280,0.1,0.13,0.11,8,Santa Amélia
-43.9815426,-19.9597338,79,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,270,0.26,0.05,0.02,7,Cinqüentenário
-43.9156963,-19.9010645,76,"Rua Josias Casimiro, Sagrada Família, Belo Horizonte",3,305,0.16,0.05,0.01,3,Sagrada Família
-43.9416141,-19.8616316,80,"Avenida SebastiÃ£o de Brito, Dona Clara, Belo Horizonte",3,270,0.06,0.04,0.04,8,Dona Clara
-43.9183408,-19.9417517,65,"Rua Oriente, Serra, Belo Horizonte",1,350,0.09,0.06,0.09,2,Serra
-43.94038495,-19.87903655,75,,3,330,0.09,0.1,0.09,4,Santa Cruz
-43.924057,-19.8937945,114,"Avenida JosÃ© CÃ¢ndido da Silveira, Sagrada Família, Belo Horizonte",1,350,0.08,0.06,0.06,3,Sagrada Família
-43.9890418,-19.9250273,96,"Rua Padre Pedro Evangelista, Coração Eucarístico, Belo Horizonte",3,340,0.06,0.05,0.05,5,Coração Eucarístico
-43.9066825,-19.9258114,95,"Rua Horizonte, Paraíso, Belo Horizonte",3,340,0.01,0.14,0.08,3,Paraíso
-43.9979335,-19.8905729,69,"Rua Desembargador JosÃ© Burnier, Castelo, Belo Horizonte",1,229,0.02,0.11,0.02,8,Castelo
-43.9783692,-19.9219179,88,"Rua Vereador Geraldo Pereira, Padre Eustáquio, Belo Horizonte",3,334,0.07,0.01,0.15,5,Padre Eustáquio
-43.9524359,-19.8713606,71,"Rua Beira-Alta, São Francisco, Belo Horizonte",1,300,0.22,0.05,0.1,8,São Francisco
-43.98089345,-19.91433825,100,,3,300,0.07,0.06,0.03,5,Padre Eustáquio
-43.9085407,-19.8939664,71,"Rua EmÃ­dio Germano, Boa Vista, Belo Horizonte",1,330,0.06,0.06,0.07,3,Boa Vista
-43.9198393,-19.9046013,65,"Rua Horizontal, Sagrada Família, Belo Horizonte",1,320,0.12,0.08,0.07,3,Sagrada Família
-43.9061113,-19.924877,75,"Rua Malaquito, Paraíso, Belo Horizonte",1,320,0.08,0.12,0.08,3,Paraíso
-43.9909569,-19.9374923,81,"Rua Dom Oscar Romero, Nova Gameleira, Belo Horizonte",3,215,0.07,0.08,0.03,7,Nova Gameleira
-43.9036753,-19.8878683,83,"Rua Duartina, Nova Vista, Belo Horizonte",1,319,0.1,0.06,0.07,3,Nova Vista
-43.9688653,-19.9434169,90,"Rua Conselheiro Joaquim Caetano, Nova Granada, Belo Horizonte",1,270,0.06,0.12,0.08,7,Nova Granada
-43.97375795,-19.941473,70,"Rua Indiana, Jardim América, Belo Horizonte",3,259,0.15,0.04,0.03,7,Jardim América
-43.9297746,-19.9023264,75,"Rua Silveira, Graça, Belo Horizonte",3,318,0.19,0.12,0.06,4,Graça
-43.9828896,-19.8475084,76,"Rua Ernesto Braga, Santa Amélia, Belo Horizonte",3,330,0.05,0.09,0.09,8,Santa Amélia
-44.0069031,-19.9831836,68,"Avenida Waldyr Soeiro Emrich, Milionários, Belo Horizonte",3,348,0.16,0.08,0.11,1,Milionários
-43.9192356,-19.9370865,80,"Rua AmapÃ¡, Serra, Belo Horizonte",3,350,0.03,0.1,0.06,2,Serra
-43.9779706,-19.9374341,70,"Rua Desembargador DÃ¡rio Lins, Nova Suissa, Belo Horizonte",1,250,0.09,0.13,0.07,7,Nova Suissa
-43.9737217,-19.9471249,95,"Rua Corcovado, Jardim América, Belo Horizonte",1,300,0.08,0.08,0.06,7,Jardim América
-43.9712284,-19.9398119,82,"Rua Angra, Nova Granada, Belo Horizonte",1,265,0.17,0.06,0.05,7,Nova Granada
-43.944905,-19.8749186,65,"Maria JosÃ© Gomes, Santa Cruz, Belo Horizonte",1,320,0.15,0.15,0.13,4,Santa Cruz
-43.9636345,-19.9627312,80,"Avenida BarÃ£o Homem de Melo, Estoril, Belo Horizonte",3,250,0.02,0.02,0.08,7,Estoril
-43.969084,-19.9198734,68,"Avenida Teresa Cristina, Calafate, Belo Horizonte",1,320,0.14,0.14,0.14,7,Calafate
-43.9375124,-19.8744296,65,"Rua JosÃ© Cleto, Palmares, Belo Horizonte",1,245,0.17,0.1,0.1,4,Palmares
-43.9669027,-19.9690486,70,"Rua Engenheiro Alberto Pontes, Buritis, Belo Horizonte",3,295,0.1,0.05,0.05,7,Buritis
-43.9694992,-19.9738664,80,"Rua SÃ­lvio de Oliveira Martins, Buritis, Belo Horizonte",3,330,0.11,0.11,0.11,7,Buritis
-43.924951,-19.9004951,80,"Rua JoÃ£o Gualberto Filho, Sagrada Família, Belo Horizonte",1,310,0.06,0.06,0.06,3,Sagrada Família
-43.9734618,-19.9160736,75,"Rua Riachuelo, Padre Eustáquio, Belo Horizonte",1,290,0.09,0.03,0.02,5,Padre Eustáquio
-43.9943384,-19.8895012,88,"Rua Elson Nunes de Souza, Castelo, Belo Horizonte",1,305,0.08,0.07,0.08,8,Castelo
-43.917445,-19.9009377,73,"Rua SÃ£o Mateus, Sagrada Família, Belo Horizonte",3,310,0.04,0.03,0.03,3,Sagrada Família
-43.9935091,-19.8322679,65,"Rua MÃ©xico, Copacabana, Belo Horizonte",1,230,0.2,0.14,0.1,9,Copacabana
-43.94343375,-19.9433994,100,,1,350,0.08,0.08,0.06,2,Santo Antônio
-43.9202765,-19.9361942,100,"Rua Senador PompÃ©o, Serra, Belo Horizonte",3,297,0.13,0.05,0.08,2,Serra
-43.9806875,-19.9118673,66,"Rua Vila Rica, Jardim Montanhês, Belo Horizonte",1,230,0.08,0.05,0.04,5,Jardim Montanhês
-43.9783482,-19.9812272,67,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,330,0.5,0.36,0.09,7,Buritis
-43.9679917,-19.9162382,70,"Rua Frederico Bracher JÃºnior, Carlos Prates, Belo Horizonte",3,250,0.07,0.04,0.03,5,Carlos Prates
-44.0023907,-19.8713038,70,"Avenida Santa Terezinha, Santa Terezinha, Belo Horizonte",1,205,0.04,0.03,0.02,8,Santa Terezinha
-43.9778804,-19.9535485,100,"Rua PeÃ´nia, Havaí, Belo Horizonte",3,350,0.16,0.07,0.12,7,Havaí
-43.9211897,-19.9084236,68,"Rua Santa Marta, Sagrada Família, Belo Horizonte",3,315,0.06,0.08,0.12,3,Sagrada Família
-43.9673536,-19.9555371,70,"Rua Cordelina Silveira Matos, Estoril, Belo Horizonte",3,310,0.05,0.01,0.05,7,Estoril
-44.0015246,-19.8884721,90,"Rua Cantor Luiz Gonzaga, Castelo, Belo Horizonte",1,340,0.04,0.04,0.04,8,Castelo
-43.9605635,-19.9389849,100,"Rua Eduardo Prado, Gutierrez, Belo Horizonte",3,350,0.14,0.15,0.1,7,Gutierrez
-43.9207775,-19.8697394,85,"Rua Queluzita, São Paulo, Belo Horizonte",1,320,0.07,0.14,0.03,4,São Paulo
-43.9246742,-19.9078942,70,"Rua Bicas, Sagrada Família, Belo Horizonte",1,330,0.08,0.13,0.03,3,Sagrada Família
-43.9806875,-19.9118673,70,"Rua Vila Rica, Jardim Montanhês, Belo Horizonte",1,235,0.08,0.05,0.04,5,Jardim Montanhês
-43.94343375,-19.9433994,90,,3,290,0.08,0.08,0.06,2,Santo Antônio
-43.97124345,-19.96372285,86,,1,230,0.06,0.06,0.03,7,Havaí
