coord_x,coord_y,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-44.0228635,-19.9806672,83.92,"RUA AMERICO MAGALHAES,N. 655, BARREIRO, BELO HORIZONTE",77,1,0.04,0.04,0.02,1,Barreiro
-43.96405015,-19.9027163,0,"RUA JEQUITIBA ROSA,N. 87 CS 02, ESMERALDAS, ESMERALDAS",148,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA CARLYLE GUIMARÃES CARDOSO,N. 277-B BAIRRO SANTO ANTÔNIO, ALMENARA, ALMENARA",49,3,0.09,0.09,0.11,5,Caiçaras
-44.7175103,-17.6232482,0,"RUA TRINTA E SEIS,N. 405 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",72,3,251.37,251.33,251.33,6,
-43.96405015,-19.9027163,0,"RUA VEREADOR ACACIO PORTA DE SOUZA,N. (130) BAIRRO MORADA NOVA, MONTE SIÃO, MONTE SIAO",227,2,0.09,0.09,0.11,5,Caiçaras
-41.9754739,-18.885454,0,"RUA OICILEF GUERRA,N. 161, CASTANHEIRAS, GOVERNADOR VALADARES",89,3,224.81,224.67,224.55,6,
-43.96405015,-19.9027163,360,"Casa Rua Silverio FAustino,N. s/n, NOVA LIMA, CAMPO GRANDE",40,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,97.2,"RUA BUZIOS,N. 69 CS 03, BAIRRO SAO PEDRO, ESMERALDAS, ESMERALDAS",70,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,154.8,"RUA PIO XII,N. 216 Pavimento térreo, CENTRO, ESPERA FELIZ",227,3,0.09,0.09,0.11,5,Caiçaras
-43.3894699,-21.7774107,88.95,"RUA ALVARO JOSE RODRIGUES,N. 900, SANTOS DUMONT, JUIZ DE FORA",60,1,204.73,204.72,204.77,6,
-44.0463641,-19.975044,0,"RUA DAS PETÚNIAS,N. 111/A UN 02, BAIRRO MORADA DOS HIBISCOS, PEDRO LEOPOLDO, PEDRO LEOPOLDO",121,3,0.12,0.08,0.05,1,Lindéia
-44.713252,-17.6279864,0,"RUA DEZESSEIS,N. 21 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",66,3,250.73,250.7,250.7,6,
-49.9466226,-18.6920034,0,"RUA ARTUR BERNARDES,N. 43, IPIAÇU, IPIACU",33,3,634.37,634.33,634.35,6,
-41.9944184,-18.8886729,79.61,"RUA NORBERTO LUIZ DE ALMEIDA,N. 234, TIRADENTES, GOVERNADOR VALADARES",72,1,222.89,222.75,222.62,6,
-44.0726242,-19.7608234,0,"RUA MILZA DE OLIVEIRA NOGUEIRA,N. 240, BOM SOSSEGO, RIBEIRAO DAS NEVES",96,1,8.78,8.86,8.77,6,
-43.96405015,-19.9027163,0,"RUA NAILOR OTONI DO NASCIMENTO,N. 46 BAIRRO SÃO FRANCISCO, MONTE ALEGRE MINAS, MONTE ALEGRE DE MINAS",27,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA 19-A,N. 632 BAIRRO GILMA TEIXEIRA, CAMPINA VERDE, CAMPINA VERDE",49,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,61.27,"RUA FILADÉLFIA,N. 20 BAIRRO BETEL, AIMORES, AIMORES",24,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA BELO HORIZONTE,N. 3961 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",77,3,0.09,0.09,0.11,5,Caiçaras
-43.9318752,-19.9001415,0,"RUA ITAQUERA,N. 1120, GRACA, BELO HORIZONTE",255,1,0.08,0.18,0.03,4,Graça
-43.96405015,-19.9027163,0,"LT 37 (RUA SEIS) QUINTAS DO ALMEIDA, SAO JOSE DE ALMEIDA, JABOTICATUBAS, JABOTICATUBAS",37,4,0.09,0.09,0.11,5,Caiçaras
-42.6672042,-19.5317584,0,"LOTE 295 (AV. BELO HORIZONTE), CACHOEIRA DO VALE, TIMOTEO",71,4,130.28,130.18,130.08,6,
-43.96405015,-19.9027163,0,"RUA A, LOT DURVAL RIBEIRO DE CASTRO, DIVINO, DIVINO",59,3,0.09,0.09,0.11,5,Caiçaras
-45.9212252,-22.2543436,77.67,"RUA PROFA.LOURDES FARIA DE OLIVEIRA,N. 370 BAIRRO SÃO CARLOS, POUSO ALEGRE, POUSO ALEGRE",44,3,315.34,315.4,315.36,6,
-44.71177495,-17.63191255,57.83,"RUA VINTE E UM,N. 179-A BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",70,3,250.27,250.24,250.24,6,
-45.9422495,-21.3971772,125,"ALAMEDA PALMEIRAS,N. 568 BAIRRO JARDIM PRIMAVERA, ALFENAS, ALFENAS",57,3,250.63,250.47,250.54,6,
-43.96405015,-19.9027163,42,"RUA DOIS,N. 131 (R.GERALDO BURALLI)B.LOT VILA RICA, OURO FINO, OURO FINO",31,3,0.09,0.09,0.11,5,Caiçaras
-43.3524635,-19.70541705,0,"RUA JOAQUIM LUCIO,N. S/N POVOADO DE SAO JOSE, BUGRE, BUGRE",54,4,55.88,55.77,55.68,6,
-44.2919014,-20.0645664,64.23,"RUA JOAQUINA LOPES OLIVEIRA,N. 35 BAIRRO INDUSTRIAL, IGARAPÉ, IGARAPE",131,1,25.87,25.89,25.91,6,
-44.7346417,-17.6040966,58.74,"RUA PADRE ROLIM,N. 325 BAIRRO JARDIM ITÁLIA, VARZEA DA PALMA, VARZEA DA PALMA",31,3,253.94,253.91,253.91,6,
-43.96405015,-19.9027163,0,"RUA JOSE VIEIRA DE SOUZA,N. 160 BAIRRO COPASA, HELIODORA, HELIODORA",48,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,100,"RUA DA COFERRAZ,N. 41 BAIRRO SIDERURGIA, OURO BRANCO, OURO BRANCO",121,3,0.09,0.09,0.11,5,Caiçaras
-43.9693429,-19.8358615,0,"RUA GRACA ARANHA,N. 26, SANTA BRANCA, BELO HORIZONTE",159,1,0.09,0.04,0.12,8,Santa Branca
-43.8761702,-19.6411903,178,"RUA PARAÍBA,N. 358 BAIRRO JOÁ, LAGOA SANTA, LAGOA SANTA",322,3,18.17,17.43,17.5,6,
-43.3894699,-21.7774107,88.92,"RUA ALVARO JOSE RODRIGUES,N. 900, SANTOS DUMONT, JUIZ DE FORA",60,1,204.73,204.72,204.77,6,
-43.981913,-19.8286446,0,"RUA DOS BOROROS,N. 342, SANTA MONICA, BELO HORIZONTE",262,3,0.08,0.14,0.09,9,Santa Mônica
-43.96405015,-19.9027163,0,"RUA CLARISSE LISPECTOR,N. 281 CASA 01 BAIRRO SÃO PEDRO, ESMERALDAS, ESMERALDAS",65,3,0.09,0.09,0.11,5,Caiçaras
-49.3789605,-16.7400227,176.46,"Rua JG-15/29 c/ Santos Rabelo, JG-17 e JG-18 Cs-19A, JARDIM GARDENIA, GOIANIA",69,3,661.91,661.95,661.95,6,
-43.9423834,-19.8329151,207.27,"JORGE DE LIMA,N. 85 CASA 05, PLANALTO, BELO HORIZONTE",355,3,0.16,0.08,0.12,6,Planalto
-43.96405015,-19.9027163,0,"RUA PROJETADA 22,N. 59 BAIRRO PALMEIRA, BAEPENDI, BAEPENDI",54,3,0.09,0.09,0.11,5,Caiçaras
-48.6301715,-17.7472199,0,"RUA SÃO JOSÉ,N. 119 CASA C VILA SÃO JOSÉ, ENGENHEIRO CALDAS, ENGENHEIRO CALDAS",36,3,538.32,538.33,538.33,6,
-43.900166,-19.6346047,0,"RUA 5,N. BAIRRO MIRANTE DO FIDALGO, LAGOA SANTA, LAGOA SANTA",316,4,18.2,17.16,17.22,6,
-43.981913,-19.8286446,0,"RUA DOS BOROROS,N. 342, SANTA MONICA, BELO HORIZONTE",200,3,0.08,0.14,0.09,9,Santa Mônica
-44.7430306,-17.6077387,51.84,"RUA AMETISTA,N. 1569, VARZEA DA PALMA, VARZEA DA PALMA",31,3,253.84,253.8,253.8,6,
-43.96405015,-19.9027163,0,"RUA NOVE (RUA NOVO HORIZONTE),N. 524, GUANHÃES, GUANHAES",26,3,0.09,0.09,0.11,5,Caiçaras
-43.980972,-19.8446205,87.27,"RUA ABEILARD PEREIRA,N. 30, JARDIM ATLANTICO, BELO HORIZONTE",244,1,0.09,0.17,0.07,8,Santa Amélia
-43.96405015,-19.9027163,0,"AVENIDA CEMIG BAIRRO RECREIO, ESMERALDAS, ESMERALDAS",151,4,0.09,0.09,0.11,5,Caiçaras
-44.7155541,-17.6263508,0,"RUA TRINTA E CINCO,N. 375 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",26,3,250.98,250.94,250.94,6,
-44.24766965,-19.44196075,0,"AVENIDA PREFEITO ALBERTO MOURA,N. 1435, BAIRRO MORRO VERMELHO, SETE LAGOAS, SETE LAGOAS",131,1,46.73,46.68,46.68,6,
-49.9466772,-18.6939449,0,"AVENIDA MILTOM CAMPOS,N. 793, CENTRO, IPIACU",72,3,634.32,634.28,634.31,6,
-43.997685,-19.7969237,0,"RUA DO ROSARIO,N. 201, TONY (JUSTINOPOLIS), RIBEIRAO DAS NEVES",97,1,0.3,0.2,0.3,6,
-43.9320726,-19.9087347,89.95,"RUA SAO MANOEL,N. 22, FLORESTA, BELO HORIZONTE",227,1,0.04,0.01,0.04,3,Floresta
-44.60809,-19.8395415,46.54,"RUA ALFREDO LEITE,N. 425, SAO CRISTOVAO, PARA DE MINAS",80,1,59.08,59.03,59.06,6,
-42.3626769,-21.1310212,0,"RUA PORTUGAL,N. 650 (BAIRRO SÃO CRISTÓVÃO), MURIAÉ, MURIAE",54,3,207.07,206.67,206.65,6,
-43.96405015,-19.9027163,0,"RUA JORGE JACOB YUNES,N. 1000, SETOR NORTE, ITUIUTABA",105,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA VINTE,N. 308 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",58,3,0.09,0.09,0.11,5,Caiçaras
-43.9324751,-19.8310882,128.24,"RUA MARIO RENNO GOMES,N. 87, JARDIM GUANABARA, BELO HORIZONTE",122,1,0.05,0.08,0.02,6,Jardim Guanabara
-42.5208704,-19.463157,55.54,"RUA RIO CANOAS,N. 130, PARQUE DAS AGUAS, IPATINGA",58,1,147.13,147.02,146.92,6,
-43.96405015,-19.9027163,0,"RUA RODRIGO DE CASTRO,N. 220 BAIRRO SÃO FRANCISCO, MURIAÉ, MURIAE",69,1,0.09,0.09,0.11,5,Caiçaras
-44.2033462,-19.980404,44.95,"AVENIDA SAMUEL GONÇALVES FILHO,N. 211, MORADA DO TREVO, BETIM",48,1,14.72,14.72,14.73,6,
-44.71081585,-17.6321285,0,"RUA VINTE E NOVE,N. 226 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,3,250.22,250.18,250.18,6,
-43.96405015,-19.9027163,0,"RUA UM,N. 129 CS 01, BAIRRO POUSADA DOS BANDEIRANTES, ESMERALDAS, ESMERALDAS",110,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA MARIANA ALVES CAPANEMA,N. 183 BAIRRO PADRE CÍCERO, IPIAÇU, IPIACU",85,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,70.65,"RUA JOVELINA CANDIDA DE QUEIROZ,N. 72 CS 01, BAIRRO CANARINHO, IGARAPÉ, IGARAPE",112,3,0.09,0.09,0.11,5,Caiçaras
-44.4402844,-20.1978104,89.03,"RUA SAO PAULO,N. 152 BAIRRO SÃO FRANCISCO, ITATIAIUÇU, ITATIAIUCU",105,1,46.22,46.11,46.17,6,
-43.96405015,-19.9027163,38.15,"av. 19-c,N. 1027, CAMPINA VERDE, CAMPINA VERDE",53,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,60,"Rua Benedito Teixeira Cs-03, PARQUE INDUSTRIAL DE SENADOR CANEDO, SENADOR CANEDO",74,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA H (RUA CEDRO),N. 13 BAIRRO CHÁCARAS DO VALE, SANTANA DO PARAÍSO, SANTANA DO PARAISO",162,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA QUATRO (RUA HAVANA),N. 135, HAVAI, BELO HORIZONTE",161,1,0.09,0.09,0.11,5,Caiçaras
-44.7436403,-17.5751991,0,"AVENIDA DAS INDUSTRIAS,N. 574-A BAIRRO LAMEIRÃO II, VARZEA DA PALMA, VARZEA DA PALMA",84,3,257.28,257.25,257.25,6,
-43.96405015,-19.9027163,99.87,"Rua 02C, LOT. FABIANA, GOIANIA",186,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA BARBARA CAROLINA DE JESUS,N. 25 BAIRRO JARDIM DONA MARIETA, CAMPO BELO, CAMPO BELO",92,3,0.09,0.09,0.11,5,Caiçaras
-44.71063815,-17.63201495,0,"RUA VINTE E SETE,N. 186 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",59,3,250.22,250.19,250.19,6,
-43.96405015,-19.9027163,0,"RUA GERALDA PEREIRA DA COSTA,N. 70 BAIRRO JARDIM FLORESTA, POUSO ALEGRE, POUSO ALEGRE",262,3,0.09,0.09,0.11,5,Caiçaras
-44.7147629,-17.6262131,47.86,"RUA TRINTA E SEIS,N. 839 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,3,250.97,250.93,250.93,6,
-40.2917484,-16.138992,87.59,"RUA EXPEDICIONÁRIO HUGO MACEDO,N. 134, CENTRO, JACINTO",18,3,557.19,557.08,556.91,6,
-44.0162931,-19.9404607,0,"RUA BLENDA,N. 251, CAMARGOS, BELO HORIZONTE",145,1,0.11,0.05,0.03,7,Camargos
-43.96405015,-19.9027163,0,"RUA BETANIA,N. 129 BAIRRO BETEL, AIMORES, AIMORES",15,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSÉ VILELA FILHO,N. 120 LOTEAMENTO SAO JOSE II, ITAJUBA",47,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,49.81,"AVENIDA PARAGUAI,N. 200 CASA 03 BAIRRO VALE DO PALMITAL, ESMERALDAS, ESMERALDAS",44,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,69.4,"RUA JOSÉ HENRIQUE FILHO,N. 400 BAIRRO IGREJINHA, AIMORES, AIMORES",30,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ASSYNCRITO NATAL,N. 655 BAIRRO JOÃO XXIII, SACRAMENTO, SACRAMENTO",54,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA MANUEL DE LIMA MALDONADO,N. 103, PARQUE SANTO ANTONIO, UBERLANDIA",55,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,60.59,"RUA PEDRO AMORE,N. 235, MUZAMBINHO, MUZAMBINHO",55,3,0.09,0.09,0.11,5,Caiçaras
-44.05893335,-19.8904273,139.26,"RUA UM,N. 317 CASA 02, SAPUCAIA, CONTAGEM",141,3,3.74,3.75,3.75,6,
-43.96405015,-19.9027163,0,"RUA PROJETADA 53,N. 14 BAIRRO SAGRADDA FAMILIA, PIRAPORA, PIRAPORA",30,3,0.09,0.09,0.11,5,Caiçaras
-46.7211674,-23.54885335,60.72,"RUA D,N. 145 BAIRRO ALVORADA, MOEMA, MOEMA",27,3,479.1,479.17,479.12,6,
-43.96405015,-19.9027163,0,"RUA DOZE,N. 94 CS 04, BAIRRO DUMAVILLE, ESMERALDAS, ESMERALDAS",135,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA A,N. (85) BAIRRO PLANALTO CENTRAL, MALACACHETA, MALACACHETA",82,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA MARCIANO PINTO,N. 1635 BAIRRO MORADA ALEGRE, SANTA EFIGENIA, JUIZ DE FORA",57,1,0.09,0.09,0.11,5,Caiçaras
-44.0317615,-19.5792893,0,"RUA PROFESSORA EFIGENIA RIBEIRO,N. 110, BAIRRO LAGOA SANTO ANTONIO, PEDRO LEOPOLDO, PEDRO LEOPOLDO",62,1,23.21,23.17,23.23,6,
-43.96405015,-19.9027163,60,"AVENIDA 103,N. 1306, CAPINOPOLIS, CAPINOPOLIS",89,3,0.09,0.09,0.11,5,Caiçaras
-44.0778135,-19.7573093,123.29,"RUA MONTE AZUL,N. 64, SEVILHA (1A SECAO), RIBEIRAO DAS NEVES",142,1,9.45,9.52,9.44,6,
-49.2330266,-16.6479213,228.26,"Alameda da Republica, SETOR JAO, GOIANIA",646,3,654.21,654.28,654.2,6,
-44.7138569,-17.62730445,0,"RUA TRINTA,N. 380 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",60,3,250.82,250.79,250.79,6,
-43.96405015,-19.9027163,0,"RUA GARDENIA,N. 25 BAIRRO CIDADE NOVA, VARZEA DA PALMA, VARZEA DA PALMA",74,3,0.09,0.09,0.11,5,Caiçaras
-45.0295712,-18.6842565,250,"RUA MANOEL PEREIRA DA SILVA,N. S/N, CENTRO, TUPACIGUARA",28,4,163.81,163.76,163.76,6,
-43.96405015,-19.9027163,0,"AVENIDA PAULO BERNARDES,N. 169, BAIRRO JARDIM ELDORADO, MONTE ALEGRE DE MINA, MONTE ALEGRE DE MINAS",908,1,0.09,0.09,0.11,5,Caiçaras
-41.4072652,-18.6606496,183.6,"RUA ASTOLFO SILVA,N. 54, CENTRO, MENDES PIMENTEL",202,3,289.45,289.3,289.18,6,
-44.710663,-17.63202885,44.71,"RUA VINTE E SETE,N. 192 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",24,3,250.22,250.19,250.19,6,
-43.96405015,-19.9027163,62.06,"RUA DEZ,N. 401, PARQUE DAS MANGUEIRAS, CONTAGEM",65,1,0.09,0.09,0.11,5,Caiçaras
-40.352941,-17.8409342,108.21,"RUA BARBACENA,N. 223, CENTRO, NANUQUE",40,3,431.09,430.96,430.82,6,
-43.96405015,-19.9027163,0,"RUA VICENTE XAVIER DE REZENDE,N. 15 CS 02, BAIRRO SANTO ANTONIO, BORDA DA MATA, BORDA DA MATA",150,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA NILTON ALMEIDA,N. 431 CS 02, BAIRRO NOVO ORIENTE, LUZ, LUZ",70,3,0.09,0.09,0.11,5,Caiçaras
-43.8929387,-19.8400679,0,"RUA ANTONIO MARIANO DE ABREU,N. 810, CONJUNTO PAULO VI, BELO HORIZONTE",111,1,0.17,0.16,0.08,4,Paulo VI
-43.9446754,-19.8304736,47.17,"RUA SENADOR CAMPOS VERGUEIRO,N. 385, PLANALTO, BELO HORIZONTE",72,1,0.02,0.08,0.02,6,Planalto
-45.2498589,-19.7410561,222.53,"RUA PEDRO SIMAO VAZ,N. 435 BAIRRO JARDIM DOS ANJOS, CENTRO, BOM DESPACHO",424,1,127.04,127,127.02,6,
-43.8834051,-19.8464095,55.16,"RUA DOS BORGES,N. 1390, JARDIM VITORIA, BELO HORIZONTE",135,1,0.32,0.27,0.26,4,Jardim Vitória
-46.3209271,-19.0069169,118.19,"RUA TRÊS,N. 63 BAIRRO BOAVENTURA BRAZ, CARMO DO PARANAIBA, CARMO DO PARANAIBA",67,3,258.69,258.7,258.69,6,
-42.584816,-19.5444853,0,"RUA JUTAI,N. 77, RECANTO VERDE, TIMOTEO",27,3,138.31,138.22,138.12,6,
-43.96405015,-19.9027163,54.32,"RUA DEZESSEIS,N. 58 BAIRRO JARDIM DOS BURITIS, JARDIM DOS BURITIS, BURITIZEIRO",21,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA DOIS (RUA ELEUSA BANDEIRA DA SILVA),N. 34 (BAIRRO IPÊ AMARELO), FRUTAL, FRUTAL",40,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA OITO-A,N. 50 BAIRRO VILA RESIDENCIAL FURNAS, FRONTEIRA, FRONTEIRA",197,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA TIMBIRAS,N. 48 BAIRRO CAIÇARA, VARZEA DA PALMA, VARZEA DA PALMA",139,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PATOS DE MINAS,N. 84 BAIRRO VILA DE FATIMA, PRATA, PRATA",64,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA BRASIL,N. 105 BAIRRO VILA RESIDENCIAL FURNAS, FRONTEIRA, FRONTEIRA",277,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,168.76,"RUA CINCO,N. 102 (RUA JOAO AUGUSTO LOPES), CONJUNTO ALVORADA, UBERLANDIA",65,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SÃO JOSÉ,N. (177) BAIRRO SANTA RITA, MANHUMIRIM, MANHUMIRIM",38,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JAIR ARRUDA,N. 275, TIRADENTES, GOVERNADOR VALADARES",124,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,84.5,"Rua J-09, J.MACHADO/POR SOL, SAO LUIZ DO NORTE",31,3,0.09,0.09,0.11,5,Caiçaras
-44.1679672,-19.9730928,58.46,"RUA CASCAIS,N. 49, SAO JOAO, BETIM",60,1,11.01,11.02,11.02,6,
-47.9609599,-19.7483465,93.98,"RUA CENTENARIO,N. 671, SANTA MARTA, UBERABA",112,3,409.06,409.06,409.06,6,
-43.96405015,-19.9027163,0,"RUA LINDOMAR GONÇALVES SANTANA,N. 218 BAIRRO CARLOS ANTÔNIO ALVARENGA, IPIAÇU, IPIACU",77,3,0.09,0.09,0.11,5,Caiçaras
-45.4260759,-21.5637422,56.66,"RUA SALVADOR SABINO,N. 180, JARDIM RENATA, VARGINHA",66,3,223.84,223.94,223.86,6,
-43.96405015,-19.9027163,213.24,"AVENIDA DAS LARANJEIRAS,N. 859 EDIFÍCIO CUNHA VIEIRA, OLIVEIRA, OLIVEIRA",495,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,196.35,"ALAMEDA JOSÉ PEREIRA RODRIGUES,N. 155 BAIRRO CARIOCA, SÃO LOURENÇO, SAO LOURENCO",100,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA MEXICO,N. 180 BAIRRO JARDIM AEROPORTO, CAPELINHA, CAPELINHA",36,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA CRISTAL,N. 1034 BAIRRO PLANALTO, BURITIS DAS MULATAS, VARZEA DA PALMA",75,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,1064.43,"AVENIDA JOSÉ MUNHOZ GAGO CHÁCARA 10 BAIRRO RES.NOVA FAMA, ALFENAS, ALFENAS",36,4,0.09,0.09,0.11,5,Caiçaras
-43.87092,-16.74656645,0,"RUA TRÊS,N. 230, VARGEM GRANDE II, MONTES CLAROS",63,3,336.25,336.09,336.14,6,
-48.2970158,-18.8985795,0,"RUA SATURNO,N. 110, JARDIM BRASILIA, UBERLANDIA",297,3,460.37,460.32,460.34,6,
-43.96405015,-19.9027163,0,"RUA JOSE LOURENCO,N. 393 ACESSO E, SAO PEDRO, JUIZ DE FORA",65,1,0.09,0.09,0.11,5,Caiçaras
-44.0701353,-19.9692708,56.21,"RUA TRES,N. 117 15, JARDIM RIACHO DAS PEDRAS, CONTAGEM",131,1,1.12,0.96,0.97,6,
-43.96405015,-19.9027163,52,"RUA HÉLIO VIEIRA DE MELO,N. 70 CASA 02 BAIRRO SANTA TEREZA, PEDRO LEOPOLDO, PEDRO LEOPOLDO",38,3,0.09,0.09,0.11,5,Caiçaras
-44.7189205,-17.6217219,0,"RUA TRINTA E SEIS,N. 190 BAIRRO PEDRAS GRANDES, VÁRZEA DA PALMA, VARZEA DA PALMA",59,3,251.58,251.54,251.54,6,
-44.0826131,-19.9280772,73.81,"JOAQUIM JOSE,N. 1465, FONTE GRANDE, CONTAGEM",162,1,5.71,5.5,5.5,6,
-43.96405015,-19.9027163,0,"RUA MARIANA,N. 136 CS 04, SEVILHA (2A SECAO), RIBEIRAO DAS NEVES",95,3,0.09,0.09,0.11,5,Caiçaras
-44.7161047,-17.6254606,0,"RUA TRINTA E CINCO,N. 261 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",77,3,251.09,251.06,251.06,6,
-44.0289626,-19.9847928,59.5,"RUA MARIA ELIZABET PESSOA,N. 200, DIAMANTE (BARREIRO), BELO HORIZONTE",105,1,0.2,0.05,0.05,1,Diamante
-43.954799,-19.8434654,0,"RUA SÃO MIGUEL,N. 1230, JARDIM ATLANTICO, BELO HORIZONTE",165,1,0.06,0.15,0.03,8,Itapoã
-44.0498259,-19.9712168,64.23,"RUA SETE,N. 201, SANTA MARIA, CONTAGEM",116,1,0.36,0.34,0.27,6,
-43.96405015,-19.9027163,0,"AVENIDA BELO HORIZONTE,N. 3471 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",66,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,173.3,"RUA JOAO CANDIDO DA SILVA,N. 130-B BAIRRO ELDORADO, VISCONDE RIO BRANCO, VISCONDE DO RIO BRANCO",169,3,0.09,0.09,0.11,5,Caiçaras
-44.8340613,-20.1277487,0,"RUA GUAJAJARAS,N. 1176, JARDIM CANDIDES, DIVINOPOLIS",112,3,82.4,82.41,82.43,6,
-44.7436403,-17.5751991,0,"AVENIDA DAS INDUSTRIAS,N. 574-A BAIRRO LAMEIRÃO II, VARZEA DA PALMA, VARZEA DA PALMA",76,3,257.28,257.25,257.25,6,
-43.96405015,-19.9027163,0,"AVENIDA BELO HORIZONTE,N. 3763 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",82,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,66.2,"Rua A, JD. BOA ESPERANÇA, CARMO DO RIO VERDE",37,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA NOVE (RUA CEDRO),N. 126 BAIRRO RECANTO VERDE, CENTRO, IBIRITE",333,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA FREI SAMUEL,N. 553 BAIRRO NOSSA SENHORA DAS GRAÇAS, ÁGUAS FORMOSAS, AGUAS FORMOSAS",51,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"AVENIDA MINAS GERAIS,N. 635 BAIRRO NOSSA SENHORA DO CARMO, PARAOPEBA, PARAOPEBA",28,3,0.09,0.09,0.11,5,Caiçaras
-44.0157375,-19.7873637,0,"RUA A,N. 71, CONJUNTO NOVA PAMPULHA (JUSTINOPOLI, RIBEIRAO DAS NEVES",292,3,2.19,2.29,2.19,6,
-49.486772,-18.9757154,51.48,"RUA IRONDINO FERREIRA DE MORAIS,N. 225, LAGOA AZUL, ITUIUTABA",70,3,580.1,580.07,580.09,6,
-54.6384727,-16.4257721,0,"Rua Cláudia Alves da Cosa,N. s/n, JARDIM SERRA DOURADA II, RONDONOPOLIS",63,3,1185.3,1185.31,1185.29,6,
